,date,brand,days_visible_7,days_measured_7,visibility_7,appearances_7,opportunities_7,share_7,avg_normalized_inverted_rank_7,score_7,score_30,url_id,category
1080,2017-04-02 0:00:00,PELLEGRINO,1,7,0.142857143,1,100,0.01,0.03,0.034585714,0.0313,2158,Soda Soft Drinks
1081,2017-04-02 0:00:00,Pepsi,7,7,1,85,700,0.121428571,0.894285714,1.897163265,1.863488,2158,Soda Soft Drinks
1082,2017-04-02 0:00:00,Q Drinks,7,7,1,10,700,0.014285714,0.4,0.805714286,0.855561778,2158,Soda Soft Drinks
1083,2017-04-02 0:00:00,San Pellegrino,7,7,1,7,700,0.01,0.695714286,1.398385714,0.976181818,2158,Soda Soft Drinks
1084,2017-04-02 0:00:00,Seagram's,7,7,1,7,700,0.01,0.927142857,1.863557143,1.87131,2158,Soda Soft Drinks
1085,2017-04-02 0:00:00,Sprite,7,7,1,15,700,0.021428571,0.931428571,1.882816327,1.902968667,2158,Soda Soft Drinks
1086,2017-04-02 0:00:00,Surge,7,7,1,7,700,0.01,0.788571429,1.585028571,1.65825,2158,Soda Soft Drinks
1087,2017-04-02 0:00:00,Top Hat,1,7,0.142857143,1,100,0.01,0.14,0.1614,0.186475758,2158,Soda Soft Drinks
1088,2017-04-02 0:00:00,V8,3,7,0.428571429,3,300,0.01,0.346666667,0.498704762,0.314063712,2158,Soda Soft Drinks
1089,2017-04-02 0:00:00,Vernor's,,,,,,,,,0.052166667,2158,Soda Soft Drinks
1090,2017-04-02 0:00:00,Zevia,7,7,1,88,700,0.125714286,0.962857143,2.046759184,1.968021,2158,Soda Soft Drinks
1091,2017-04-02 0:00:00,Zico Beverages,,,,,,,,,0.615817544,2158,Soda Soft Drinks
1092,2017-04-02 0:00:00,bai,7,7,1,58,700,0.082857143,0.971428571,2.023346939,2.034870444,2158,Soda Soft Drinks
1093,2017-04-03 0:00:00,Barq's,7,7,1,7,700,0.01,0.504285714,1.013614286,1.17317,2158,Soda Soft Drinks
1094,2017-04-03 0:00:00,Barrs Originals Soft Drinks,1,7,0.142857143,1,100,0.01,0.02,0.023057143,0.0909625,2158,Soda Soft Drinks
1095,2017-04-03 0:00:00,Blue Sky,6,7,0.857142857,12,600,0.02,0.218333333,0.409842857,0.811910741,2158,Soda Soft Drinks
1096,2017-04-03 0:00:00,Brex America,7,7,1,7,700,0.01,0.367142857,0.737957143,0.92393,2158,Soda Soft Drinks
1097,2017-04-03 0:00:00,Buffalo Rock Ginger Ale,,,,,,,,,0.041733333,2158,Soda Soft Drinks
1098,2017-04-03 0:00:00,Canada Dry,,,,,,,,,,2158,Soda Soft Drinks
1099,2017-04-03 0:00:00,Coca-Cola,7,7,1,39,700,0.055714286,0.987142857,2.029283673,2.026484444,2158,Soda Soft Drinks
1100,2017-04-03 0:00:00,Coca-Cola Life,7,7,1,7,700,0.01,0.724285714,1.455814286,1.55172,2158,Soda Soft Drinks
1101,2017-04-03 0:00:00,Coke Zero,7,7,1,28,700,0.04,0.971428571,1.981714286,1.980483556,2158,Soda Soft Drinks
1102,2017-04-03 0:00:00,DRY Sparkling,2,7,0.285714286,2,200,0.01,0.07,0.0907,0.0888,2158,Soda Soft Drinks
1103,2017-04-03 0:00:00,Diet Coke,7,7,1,36,700,0.051428571,0.998571429,2.048497959,2.04795,2158,Soda Soft Drinks
1104,2017-04-03 0:00:00,Diet Mountain Dew,7,7,1,10,700,0.014285714,0.875714286,1.763938776,1.644926437,2158,Soda Soft Drinks
1105,2017-04-03 0:00:00,Fanta,7,7,1,7,700,0.01,0.72,1.4472,1.4003,2158,Soda Soft Drinks
1106,2017-04-03 0:00:00,Fever-Tree,7,7,1,43,700,0.061428571,0.694285714,1.431220408,1.406302333,2158,Soda Soft Drinks
1107,2017-04-03 0:00:00,Fresca,7,7,1,17,700,0.024285714,0.781428571,1.581834694,1.494696,2158,Soda Soft Drinks
1108,2017-04-03 0:00:00,Gosling's,7,7,1,9,700,0.012857143,0.228571429,0.460081633,0.346190535,2158,Soda Soft Drinks
1109,2017-04-03 0:00:00,Hansen's,7,7,1,35,700,0.05,0.62,1.271,1.413846,2158,Soda Soft Drinks
1110,2017-04-03 0:00:00,Hires Big H,4,7,0.571428571,4,400,0.01,0.185,0.292564286,0.185412821,2158,Soda Soft Drinks
1111,2017-04-03 0:00:00,Honest Fizz,2,7,0.285714286,2,200,0.01,0.01,0.012957143,0.0185,2158,Soda Soft Drinks
1112,2017-04-03 0:00:00,Irn Bru,,,,,,,,,0.0939,2158,Soda Soft Drinks
1113,2017-04-03 0:00:00,Mello Yello,,,,,,,,,0.0313,2158,Soda Soft Drinks
1114,2017-04-03 0:00:00,Mist TWST,2,7,0.285714286,2,200,0.01,0.435,0.563635714,0.537263636,2158,Soda Soft Drinks
1115,2017-04-03 0:00:00,Mountain Dew,7,7,1,66,700,0.094285714,0.814285714,1.705346939,1.745360667,2158,Soda Soft Drinks
1116,2017-04-03 0:00:00,Mug,7,7,1,7,700,0.01,0.807142857,1.622357143,1.57048,2158,Soda Soft Drinks
1117,2017-04-03 0:00:00,NO DATA,7,7,1,68,700,0.097142857,0.697142857,1.462008163,1.520031667,2158,Soda Soft Drinks
1118,2017-04-03 0:00:00,Nesquik,5,7,0.714285714,5,500,0.01,0.142,0.244848571,0.240970833,2158,Soda Soft Drinks
1119,2017-04-03 0:00:00,Neuro,5,7,0.714285714,5,500,0.01,0.28,0.4828,0.390094203,2158,Soda Soft Drinks
1120,2017-04-03 0:00:00,PELLEGRINO,1,7,0.142857143,1,100,0.01,0.03,0.034585714,0.0313,2158,Soda Soft Drinks
1121,2017-04-03 0:00:00,Pepsi,7,7,1,83,700,0.118571429,0.902857143,1.912767347,1.868825,2158,Soda Soft Drinks
1122,2017-04-03 0:00:00,Q Drinks,7,7,1,11,700,0.015714286,0.391428571,0.789008163,0.840787556,2158,Soda Soft Drinks
1123,2017-04-03 0:00:00,San Pellegrino,7,7,1,7,700,0.01,0.685714286,1.378285714,0.9917,2158,Soda Soft Drinks
1124,2017-04-03 0:00:00,Seagram's,7,7,1,7,700,0.01,0.93,1.8693,1.87131,2158,Soda Soft Drinks
1125,2017-04-03 0:00:00,Sprite,7,7,1,16,700,0.022857143,0.927142857,1.875477551,1.900271333,2158,Soda Soft Drinks
1126,2017-04-03 0:00:00,Surge,7,7,1,7,700,0.01,0.775714286,1.559185714,1.65021,2158,Soda Soft Drinks
1127,2017-04-03 0:00:00,Top Hat,2,7,0.285714286,2,200,0.01,0.125,0.161964286,0.188,2158,Soda Soft Drinks
1128,2017-04-03 0:00:00,V8,2,7,0.285714286,2,200,0.01,0.27,0.349842857,0.302426543,2158,Soda Soft Drinks
1129,2017-04-03 0:00:00,Vernor's,,,,,,,,,0.052166667,2158,Soda Soft Drinks
1130,2017-04-03 0:00:00,Zevia,7,7,1,87,700,0.124285714,0.954285714,2.02717551,1.969436333,2158,Soda Soft Drinks
1131,2017-04-03 0:00:00,Zico Beverages,,,,,,,,,0.5957,2158,Soda Soft Drinks
1132,2017-04-03 0:00:00,bai,7,7,1,58,700,0.082857143,0.972857143,2.026322449,2.034870444,2158,Soda Soft Drinks
1133,2017-04-04 0:00:00,Barq's,7,7,1,7,700,0.01,0.542857143,1.091142857,1.17049,2158,Soda Soft Drinks
1134,2017-04-04 0:00:00,Barrs Originals Soft Drinks,1,7,0.142857143,1,100,0.01,0.02,0.023057143,0.094138095,2158,Soda Soft Drinks
1135,2017-04-04 0:00:00,Blue Sky,6,7,0.857142857,11,600,0.018333333,0.175,0.328208333,0.804184146,2158,Soda Soft Drinks
1136,2017-04-04 0:00:00,Brex America,7,7,1,7,700,0.01,0.355714286,0.714985714,0.92527,2158,Soda Soft Drinks
1137,2017-04-04 0:00:00,Buffalo Rock Ginger Ale,,,,,,,,,0.041733333,2158,Soda Soft Drinks
1138,2017-04-04 0:00:00,Canada Dry,,,,,,,,,,2158,Soda Soft Drinks
1139,2017-04-04 0:00:00,Coca-Cola,7,7,1,41,700,0.058571429,0.988571429,2.035044898,2.026814222,2158,Soda Soft Drinks
1140,2017-04-04 0:00:00,Coca-Cola Life,7,7,1,7,700,0.01,0.721428571,1.450071429,1.53497,2158,Soda Soft Drinks
1141,2017-04-04 0:00:00,Coke Zero,7,7,1,28,700,0.04,0.971428571,1.981714286,1.980483556,2158,Soda Soft Drinks
1142,2017-04-04 0:00:00,DRY Sparkling,2,7,0.285714286,2,200,0.01,0.07,0.0907,0.0888,2158,Soda Soft Drinks
1143,2017-04-04 0:00:00,Diet Coke,7,7,1,35,700,0.05,1,2.05,2.04795,2158,Soda Soft Drinks
1144,2017-04-04 0:00:00,Diet Mountain Dew,7,7,1,9,700,0.012857143,0.884285714,1.779940816,1.646690052,2158,Soda Soft Drinks
1145,2017-04-04 0:00:00,Fanta,7,7,1,7,700,0.01,0.704285714,1.415614286,1.39293,2158,Soda Soft Drinks
1146,2017-04-04 0:00:00,Fever-Tree,7,7,1,42,700,0.06,0.698571429,1.439057143,1.408353333,2158,Soda Soft Drinks
1147,2017-04-04 0:00:00,Fresca,7,7,1,18,700,0.025714286,0.79,1.600314286,1.501019,2158,Soda Soft Drinks
1148,2017-04-04 0:00:00,Gosling's,7,7,1,9,700,0.012857143,0.23,0.462957143,0.317872291,2158,Soda Soft Drinks
1149,2017-04-04 0:00:00,Hansen's,7,7,1,36,700,0.051428571,0.622857143,1.277746939,1.427360556,2158,Soda Soft Drinks
1150,2017-04-04 0:00:00,Hires Big H,3,7,0.428571429,3,300,0.01,0.163333333,0.234966667,0.185412821,2158,Soda Soft Drinks
1151,2017-04-04 0:00:00,Honest Fizz,2,7,0.285714286,2,200,0.01,0.01,0.012957143,0.0185,2158,Soda Soft Drinks
1152,2017-04-04 0:00:00,Irn Bru,,,,,,,,,0.0939,2158,Soda Soft Drinks
1153,2017-04-04 0:00:00,Lotte,1,7,0.142857143,1,100,0.01,0.24,0.276685714,0.2504,2158,Soda Soft Drinks
1154,2017-04-04 0:00:00,Mello Yello,,,,,,,,,,2158,Soda Soft Drinks
1155,2017-04-04 0:00:00,Mist TWST,2,7,0.285714286,2,200,0.01,0.435,0.563635714,0.5472,2158,Soda Soft Drinks
1156,2017-04-04 0:00:00,Mountain Dew,7,7,1,64,700,0.091428571,0.821428571,1.717959184,1.746208,2158,Soda Soft Drinks
1157,2017-04-04 0:00:00,Mug,7,7,1,7,700,0.01,0.764285714,1.536214286,1.55239,2158,Soda Soft Drinks
1158,2017-04-04 0:00:00,NO DATA,7,7,1,70,700,0.1,0.707142857,1.485,1.522361778,2158,Soda Soft Drinks
1159,2017-04-04 0:00:00,Nesquik,5,7,0.714285714,5,500,0.01,0.154,0.26554,0.247444444,2158,Soda Soft Drinks
1160,2017-04-04 0:00:00,Neuro,5,7,0.714285714,5,500,0.01,0.234,0.403482857,0.383914493,2158,Soda Soft Drinks
1161,2017-04-04 0:00:00,PELLEGRINO,2,7,0.285714286,2,200,0.01,0.05,0.064785714,0.053833333,2158,Soda Soft Drinks
1162,2017-04-04 0:00:00,Pepsi,7,7,1,80,700,0.114285714,0.911428571,1.927020408,1.873752222,2158,Soda Soft Drinks
1163,2017-04-04 0:00:00,Q Drinks,7,7,1,12,700,0.017142857,0.364285714,0.734816327,0.822791667,2158,Soda Soft Drinks
1164,2017-04-04 0:00:00,San Pellegrino,7,7,1,7,700,0.01,0.672857143,1.352442857,1.008112821,2158,Soda Soft Drinks
1165,2017-04-04 0:00:00,Seagram's,7,7,1,7,700,0.01,0.932857143,1.875042857,1.87131,2158,Soda Soft Drinks
1166,2017-04-04 0:00:00,Sprite,7,7,1,17,700,0.024285714,0.918571429,1.85945102,1.896899667,2158,Soda Soft Drinks
1167,2017-04-04 0:00:00,Surge,7,7,1,7,700,0.01,0.762857143,1.533342857,1.64552,2158,Soda Soft Drinks
1168,2017-04-04 0:00:00,Top Hat,1,7,0.142857143,1,100,0.01,0.11,0.126814286,0.188,2158,Soda Soft Drinks
1169,2017-04-04 0:00:00,V8,1,7,0.142857143,1,100,0.01,0.25,0.288214286,0.283905882,2158,Soda Soft Drinks
1170,2017-04-04 0:00:00,Vernor's,,,,,,,,,0.052166667,2158,Soda Soft Drinks
1171,2017-04-04 0:00:00,Zevia,7,7,1,88,700,0.125714286,0.944285714,2.007281633,1.971161111,2158,Soda Soft Drinks
1172,2017-04-04 0:00:00,Zico Beverages,,,,,,,,,0.575019608,2158,Soda Soft Drinks
1173,2017-04-04 0:00:00,bai,7,7,1,59,700,0.084285714,0.975714286,2.033667347,2.034220222,2158,Soda Soft Drinks
1174,2017-04-05 0:00:00,Barq's,7,7,1,7,700,0.01,0.531428571,1.068171429,1.17183,2158,Soda Soft Drinks
1175,2017-04-05 0:00:00,Barrs Originals Soft Drinks,1,7,0.142857143,1,100,0.01,0.36,0.415028571,0.142029167,2158,Soda Soft Drinks
1176,2017-04-05 0:00:00,Blue Sky,5,7,0.714285714,8,500,0.016,0.156,0.269924571,0.780014583,2158,Soda Soft Drinks
1177,2017-04-05 0:00:00,Brex America,7,7,1,7,700,0.01,0.321428571,0.646071429,0.90048,2158,Soda Soft Drinks
1178,2017-04-05 0:00:00,Buffalo Rock Ginger Ale,,,,,,,,,0.041733333,2158,Soda Soft Drinks
1179,2017-04-05 0:00:00,Canada Dry,,,,,,,,,,2158,Soda Soft Drinks
1180,2017-04-05 0:00:00,Coca-Cola,7,7,1,42,700,0.06,0.99,2.0394,2.027144,2158,Soda Soft Drinks
1181,2017-04-05 0:00:00,Coca-Cola Life,7,7,1,7,700,0.01,0.682857143,1.372542857,1.51018,2158,Soda Soft Drinks
1182,2017-04-05 0:00:00,Coke Zero,7,7,1,28,700,0.04,0.971428571,1.981714286,1.979803444,2158,Soda Soft Drinks
1183,2017-04-05 0:00:00,DRY Sparkling,2,7,0.285714286,2,200,0.01,0.07,0.0907,0.0888,2158,Soda Soft Drinks
1184,2017-04-05 0:00:00,Diet Coke,7,7,1,35,700,0.05,1,2.05,2.048283,2158,Soda Soft Drinks
1185,2017-04-05 0:00:00,Diet Mountain Dew,7,7,1,9,700,0.012857143,0.887142857,1.785691837,1.648056599,2158,Soda Soft Drinks
1186,2017-04-05 0:00:00,Fanta,7,7,1,7,700,0.01,0.701428571,1.409871429,1.39963,2158,Soda Soft Drinks
1187,2017-04-05 0:00:00,Fever-Tree,7,7,1,43,700,0.061428571,0.71,1.463614286,1.41565,2158,Soda Soft Drinks
1188,2017-04-05 0:00:00,Fresca,7,7,1,19,700,0.027142857,0.78,1.581171429,1.493837333,2158,Soda Soft Drinks
1189,2017-04-05 0:00:00,Gosling's,6,7,0.857142857,8,600,0.013333333,0.211666667,0.39591746,0.292566568,2158,Soda Soft Drinks
1190,2017-04-05 0:00:00,Hansen's,7,7,1,36,700,0.051428571,0.625714286,1.283608163,1.419571556,2158,Soda Soft Drinks
1191,2017-04-05 0:00:00,Hires Big H,2,7,0.285714286,2,200,0.01,0.125,0.161964286,0.18095,2158,Soda Soft Drinks
1192,2017-04-05 0:00:00,Honest Fizz,2,7,0.285714286,2,200,0.01,0.01,0.012957143,0.0185,2158,Soda Soft Drinks
1193,2017-04-05 0:00:00,Irn Bru,,,,,,,,,0.0939,2158,Soda Soft Drinks
1194,2017-04-05 0:00:00,Lotte,1,7,0.142857143,1,100,0.01,0.24,0.276685714,0.2504,2158,Soda Soft Drinks
1195,2017-04-05 0:00:00,Mello Yello,,,,,,,,,,2158,Soda Soft Drinks
1196,2017-04-05 0:00:00,Mist TWST,2,7,0.285714286,2,200,0.01,0.435,0.563635714,0.539886667,2158,Soda Soft Drinks
1197,2017-04-05 0:00:00,Mountain Dew,7,7,1,65,700,0.092857143,0.85,1.778928571,1.756014222,2158,Soda Soft Drinks
1198,2017-04-05 0:00:00,Mug,7,7,1,7,700,0.01,0.754285714,1.516114286,1.55306,2158,Soda Soft Drinks
1199,2017-04-05 0:00:00,NO DATA,7,7,1,72,700,0.102857143,0.722857143,1.520065306,1.528416,2158,Soda Soft Drinks
1200,2017-04-05 0:00:00,Nesquik,5,7,0.714285714,5,500,0.01,0.154,0.26554,0.251203333,2158,Soda Soft Drinks
1201,2017-04-05 0:00:00,Neuro,4,7,0.571428571,4,400,0.01,0.245,0.38745,0.389080303,2158,Soda Soft Drinks
1202,2017-04-05 0:00:00,PELLEGRINO,2,7,0.285714286,2,200,0.01,0.05,0.064785714,0.053833333,2158,Soda Soft Drinks
1203,2017-04-05 0:00:00,Pepsi,7,7,1,78,700,0.111428571,0.915714286,1.933465306,1.875567778,2158,Soda Soft Drinks
1204,2017-04-05 0:00:00,Q Drinks,7,7,1,12,700,0.017142857,0.374285714,0.754987755,0.810701667,2158,Soda Soft Drinks
1205,2017-04-05 0:00:00,San Pellegrino,7,7,1,7,700,0.01,0.642857143,1.292142857,1.014680952,2158,Soda Soft Drinks
1206,2017-04-05 0:00:00,Seagram's,7,7,1,7,700,0.01,0.934285714,1.877914286,1.87064,2158,Soda Soft Drinks
1207,2017-04-05 0:00:00,Sprite,7,7,1,18,700,0.025714286,0.914285714,1.852081633,1.896225333,2158,Soda Soft Drinks
1208,2017-04-05 0:00:00,Surge,7,7,1,7,700,0.01,0.741428571,1.490271429,1.63212,2158,Soda Soft Drinks
1209,2017-04-05 0:00:00,Top Hat,1,7,0.142857143,1,100,0.01,0.11,0.126814286,0.188,2158,Soda Soft Drinks
1210,2017-04-05 0:00:00,V8,,,,,,,,,0.294317057,2158,Soda Soft Drinks
1211,2017-04-05 0:00:00,Vernor's,,,,,,,,,0.052166667,2158,Soda Soft Drinks
1212,2017-04-05 0:00:00,Zevia,7,7,1,88,700,0.125714286,0.937142857,1.992097959,1.974302111,2158,Soda Soft Drinks
1213,2017-04-05 0:00:00,Zico Beverages,,,,,,,,,0.56428125,2158,Soda Soft Drinks
1214,2017-04-05 0:00:00,bai,7,7,1,61,700,0.087142857,0.978571429,2.042418367,2.035891111,2158,Soda Soft Drinks
1215,2017-04-06 0:00:00,Barq's,7,7,1,7,700,0.01,0.52,1.0452,1.16714,2158,Soda Soft Drinks
1216,2017-04-06 0:00:00,Barrs Originals Soft Drinks,2,7,0.285714286,2,200,0.01,0.24,0.310971429,0.147011111,2158,Soda Soft Drinks
1217,2017-04-06 0:00:00,Blue Sky,5,7,0.714285714,5,500,0.01,0.134,0.231054286,0.733578656,2158,Soda Soft Drinks
1218,2017-04-06 0:00:00,Brex America,7,7,1,7,700,0.01,0.315714286,0.634585714,0.88842,2158,Soda Soft Drinks
1219,2017-04-06 0:00:00,Buffalo Rock Ginger Ale,,,,,,,,,0.041733333,2158,Soda Soft Drinks
1220,2017-04-06 0:00:00,Canada Dry,,,,,,,,,,2158,Soda Soft Drinks
1221,2017-04-06 0:00:00,Coca-Cola,7,7,1,41,700,0.058571429,0.99,2.037985714,2.027473778,2158,Soda Soft Drinks
1222,2017-04-06 0:00:00,Coca-Cola Life,7,7,1,7,700,0.01,0.622857143,1.251942857,1.47601,2158,Soda Soft Drinks
1223,2017-04-06 0:00:00,Coke Zero,7,7,1,28,700,0.04,0.97,1.9788,1.979123333,2158,Soda Soft Drinks
1224,2017-04-06 0:00:00,DRY Sparkling,2,7,0.285714286,2,200,0.01,0.07,0.0907,0.0888,2158,Soda Soft Drinks
1225,2017-04-06 0:00:00,Diet Coke,7,7,1,36,700,0.051428571,1,2.051428571,2.048949,2158,Soda Soft Drinks
1226,2017-04-06 0:00:00,Diet Mountain Dew,7,7,1,9,700,0.012857143,0.891428571,1.794318367,1.652156243,2158,Soda Soft Drinks
1227,2017-04-06 0:00:00,Fanta,7,7,1,7,700,0.01,0.708571429,1.424228571,1.41437,2158,Soda Soft Drinks
1228,2017-04-06 0:00:00,Fever-Tree,7,7,1,41,700,0.058571429,0.731428571,1.505697959,1.429572333,2158,Soda Soft Drinks
1229,2017-04-06 0:00:00,Fresca,7,7,1,19,700,0.027142857,0.74,1.500085714,1.481006,2158,Soda Soft Drinks
1230,2017-04-06 0:00:00,Gosling's,5,7,0.714285714,6,500,0.012,0.184,0.317636571,0.293713387,2158,Soda Soft Drinks
1231,2017-04-06 0:00:00,Hansen's,7,7,1,37,700,0.052857143,0.647142857,1.328491837,1.404010667,2158,Soda Soft Drinks
1232,2017-04-06 0:00:00,Hires Big H,1,7,0.142857143,1,100,0.01,0.02,0.023057143,0.18095,2158,Soda Soft Drinks
1233,2017-04-06 0:00:00,Honest Fizz,2,7,0.285714286,2,200,0.01,0.01,0.012957143,0.0185,2158,Soda Soft Drinks
1234,2017-04-06 0:00:00,Irn Bru,,,,,,,,,0.0939,2158,Soda Soft Drinks
1235,2017-04-06 0:00:00,Lotte,1,7,0.142857143,1,100,0.01,0.24,0.276685714,0.2504,2158,Soda Soft Drinks
1236,2017-04-06 0:00:00,Mello Yello,,,,,,,,,,2158,Soda Soft Drinks
1237,2017-04-06 0:00:00,Mist TWST,2,7,0.285714286,2,200,0.01,0.435,0.563635714,0.545759649,2158,Soda Soft Drinks
1238,2017-04-06 0:00:00,Mountain Dew,7,7,1,67,700,0.095714286,0.848571429,1.778363265,1.758115556,2158,Soda Soft Drinks
1239,2017-04-06 0:00:00,Mug,7,7,1,7,700,0.01,0.748571429,1.504628571,1.5544,2158,Soda Soft Drinks
1240,2017-04-06 0:00:00,NO DATA,7,7,1,74,700,0.105714286,0.735714286,1.549204082,1.533118778,2158,Soda Soft Drinks
1241,2017-04-06 0:00:00,Nesquik,6,7,0.857142857,6,600,0.01,0.18,0.336085714,0.272830303,2158,Soda Soft Drinks
1242,2017-04-06 0:00:00,Neuro,5,7,0.714285714,5,500,0.01,0.21,0.3621,0.384686957,2158,Soda Soft Drinks
1243,2017-04-06 0:00:00,PELLEGRINO,2,7,0.285714286,2,200,0.01,0.05,0.064785714,0.053833333,2158,Soda Soft Drinks
1244,2017-04-06 0:00:00,Pepsi,7,7,1,76,700,0.108571429,0.918571429,1.936873469,1.879900444,2158,Soda Soft Drinks
1245,2017-04-06 0:00:00,Q Drinks,7,7,1,12,700,0.017142857,0.384285714,0.775159184,0.835691556,2158,Soda Soft Drinks
1246,2017-04-06 0:00:00,San Pellegrino,7,7,1,7,700,0.01,0.612857143,1.231842857,1.02076,2158,Soda Soft Drinks
1247,2017-04-06 0:00:00,Seagram's,7,7,1,7,700,0.01,0.937142857,1.883657143,1.87332,2158,Soda Soft Drinks
1248,2017-04-06 0:00:00,Sprite,7,7,1,19,700,0.027142857,0.912857143,1.850491837,1.896225333,2158,Soda Soft Drinks
1249,2017-04-06 0:00:00,Surge,7,7,1,7,700,0.01,0.728571429,1.464428571,1.62609,2158,Soda Soft Drinks
1250,2017-04-06 0:00:00,Top Hat,1,7,0.142857143,1,100,0.01,0.11,0.126814286,0.188,2158,Soda Soft Drinks
1251,2017-04-06 0:00:00,V8,,,,,,,,,0.297097778,2158,Soda Soft Drinks
1252,2017-04-06 0:00:00,Vernor's,,,,,,,,,0.052166667,2158,Soda Soft Drinks
1253,2017-04-06 0:00:00,Zevia,7,7,1,88,700,0.125714286,0.937142857,1.992097959,1.980984,2158,Soda Soft Drinks
1254,2017-04-06 0:00:00,Zico Beverages,,,,,,,,,0.57078,2158,Soda Soft Drinks
1255,2017-04-06 0:00:00,bai,7,7,1,62,700,0.088571429,0.98,2.0468,2.037237333,2158,Soda Soft Drinks
1256,2017-04-07 0:00:00,Barq's,7,7,1,7,700,0.01,0.467142857,0.938957143,1.14637,2158,Soda Soft Drinks
1257,2017-04-07 0:00:00,Barrs Originals Soft Drinks,2,7,0.285714286,2,200,0.01,0.24,0.310971429,0.147011111,2158,Soda Soft Drinks
1258,2017-04-07 0:00:00,Blue Sky,5,7,0.714285714,5,500,0.01,0.156,0.268988571,0.684066156,2158,Soda Soft Drinks
1259,2017-04-07 0:00:00,Brex America,7,7,1,7,700,0.01,0.327142857,0.657557143,0.89646,2158,Soda Soft Drinks
1260,2017-04-07 0:00:00,Buffalo Rock Ginger Ale,,,,,,,,,0.041733333,2158,Soda Soft Drinks
1261,2017-04-07 0:00:00,Canada Dry,,,,,,,,,,2158,Soda Soft Drinks
1262,2017-04-07 0:00:00,Coca-Cola,7,7,1,41,700,0.058571429,0.99,2.037985714,2.028133333,2158,Soda Soft Drinks
1263,2017-04-07 0:00:00,Coca-Cola Life,7,7,1,7,700,0.01,0.595714286,1.197385714,1.46127,2158,Soda Soft Drinks
1264,2017-04-07 0:00:00,Coke Zero,7,7,1,28,700,0.04,0.97,1.9788,1.978443222,2158,Soda Soft Drinks
1265,2017-04-07 0:00:00,DRY Sparkling,1,7,0.142857143,1,100,0.01,0.08,0.092228571,0.0888,2158,Soda Soft Drinks
1266,2017-04-07 0:00:00,Diet Coke,7,7,1,36,700,0.051428571,1,2.051428571,2.049282,2158,Soda Soft Drinks
1267,2017-04-07 0:00:00,Diet Mountain Dew,7,7,1,8,700,0.011428571,0.895714286,1.801665306,1.652839516,2158,Soda Soft Drinks
1268,2017-04-07 0:00:00,Fanta,7,7,1,7,700,0.01,0.708571429,1.424228571,1.42174,2158,Soda Soft Drinks
1269,2017-04-07 0:00:00,Fever-Tree,7,7,1,39,700,0.055714286,0.728571429,1.497734694,1.433226667,2158,Soda Soft Drinks
1270,2017-04-07 0:00:00,Fresca,7,7,1,19,700,0.027142857,0.675714286,1.369769388,1.455343333,2158,Soda Soft Drinks
1271,2017-04-07 0:00:00,Gosling's,4,7,0.571428571,4,400,0.01,0.17,0.268842857,0.294395833,2158,Soda Soft Drinks
1272,2017-04-07 0:00:00,Hansen's,7,7,1,39,700,0.055714286,0.655714286,1.347961224,1.396024,2158,Soda Soft Drinks
1273,2017-04-07 0:00:00,Hires Big H,,,,,,,,,0.18095,2158,Soda Soft Drinks
1274,2017-04-07 0:00:00,Honest Fizz,2,7,0.285714286,2,200,0.01,0.01,0.012957143,0.0185,2158,Soda Soft Drinks
1275,2017-04-07 0:00:00,Irn Bru,,,,,,,,,0.0939,2158,Soda Soft Drinks
1276,2017-04-07 0:00:00,Lotte,1,7,0.142857143,1,100,0.01,0.24,0.276685714,0.2504,2158,Soda Soft Drinks
1277,2017-04-07 0:00:00,Mello Yello,,,,,,,,,,2158,Soda Soft Drinks
1278,2017-04-07 0:00:00,Mist TWST,1,7,0.142857143,1,100,0.01,0.45,0.518785714,0.545759649,2158,Soda Soft Drinks
1279,2017-04-07 0:00:00,Mountain Dew,7,7,1,67,700,0.095714286,0.834285714,1.74842449,1.753490556,2158,Soda Soft Drinks
1280,2017-04-07 0:00:00,Mug,7,7,1,7,700,0.01,0.742857143,1.493142857,1.55507,2158,Soda Soft Drinks
1281,2017-04-07 0:00:00,NO DATA,7,7,1,77,700,0.11,0.758571429,1.600585714,1.538524222,2158,Soda Soft Drinks
1282,2017-04-07 0:00:00,Nesquik,5,7,0.714285714,5,500,0.01,0.174,0.300025714,0.272830303,2158,Soda Soft Drinks
1283,2017-04-07 0:00:00,Neuro,5,7,0.714285714,5,500,0.01,0.22,0.379342857,0.387004348,2158,Soda Soft Drinks
1284,2017-04-07 0:00:00,PELLEGRINO,1,7,0.142857143,1,100,0.01,0.07,0.0807,0.053833333,2158,Soda Soft Drinks
1285,2017-04-07 0:00:00,Pepsi,7,7,1,79,700,0.112857143,0.921428571,1.946846939,1.884310556,2158,Soda Soft Drinks
1286,2017-04-07 0:00:00,Q Drinks,7,7,1,11,700,0.015714286,0.402857143,0.812044898,0.840394,2158,Soda Soft Drinks
1287,2017-04-07 0:00:00,San Pellegrino,7,7,1,7,700,0.01,0.6,1.206,1.034997917,2158,Soda Soft Drinks
1288,2017-04-07 0:00:00,Seagram's,7,7,1,7,700,0.01,0.938571429,1.886528571,1.87466,2158,Soda Soft Drinks
1289,2017-04-07 0:00:00,Sprite,7,7,1,20,700,0.028571429,0.911428571,1.848897959,1.894514444,2158,Soda Soft Drinks
