,date,brand,days_visible_7,days_measured_7,visibility_7,appearances_7,opportunities_7,share_7,avg_normalized_inverted_rank_7,score_7,url_id,category
157,2017-03-06 0:00:00,The Original Donut Shop,4,4,1,5,400,0.0125,1,2.0125,2154,Coffee Beverages
158,2017-03-06 0:00:00,Tim Hortons,4,4,1,4,400,0.01,0.14,0.2814,2154,Coffee Beverages
159,2017-03-06 0:00:00,Tully's Coffee,4,4,1,4,400,0.01,0.4325,0.869325,2154,Coffee Beverages
160,2017-03-06 0:00:00,Twinings,4,4,1,14,400,0.035,0.92,1.8722,2154,Coffee Beverages
161,2017-03-06 0:00:00,Two Rivers LLC,4,4,1,8,400,0.02,0.7975,1.61095,2154,Coffee Beverages
162,2017-03-06 0:00:00,Victor Allen,2,4,0.5,2,200,0.01,0.075,0.11325,2154,Coffee Beverages
163,2017-03-07 0:00:00,Barista Prima,2,5,0.4,2,200,0.01,0.155,0.21855,2154,Coffee Beverages
164,2017-03-07 0:00:00,Barrie House,1,5,0.2,1,100,0.01,0.44,0.5324,2154,Coffee Beverages
165,2017-03-07 0:00:00,Beantown Roasters,5,5,1,10,500,0.02,0.484,0.97768,2154,Coffee Beverages
166,2017-03-07 0:00:00,Bestpresso,5,5,1,5,500,0.01,0.648,1.30248,2154,Coffee Beverages
167,2017-03-07 0:00:00,BulletProof,5,5,1,5,500,0.01,0.294,0.59094,2154,Coffee Beverages
168,2017-03-07 0:00:00,Cafe Don Pablo,5,5,1,6,500,0.012,0.594,1.195128,2154,Coffee Beverages
169,2017-03-07 0:00:00,CafŽ Escapes,5,5,1,5,500,0.01,0.68,1.3668,2154,Coffee Beverages
170,2017-03-07 0:00:00,Caribou Coffee,5,5,1,5,500,0.01,0.434,0.87234,2154,Coffee Beverages
171,2017-03-07 0:00:00,Caza Trail,5,5,1,9,500,0.018,0.708,1.428744,2154,Coffee Beverages
172,2017-03-07 0:00:00,Crazy Cups,3,5,0.6,4,300,0.013333333,0.19,0.306533333,2154,Coffee Beverages
173,2017-03-07 0:00:00,Custom Variety Pack,5,5,1,10,500,0.02,0.958,1.93516,2154,Coffee Beverages
174,2017-03-07 0:00:00,Death Wish Coffee Company,5,5,1,15,500,0.03,0.85,1.7255,2154,Coffee Beverages
175,2017-03-07 0:00:00,Donut House Collection,5,5,1,5,500,0.01,0.352,0.70752,2154,Coffee Beverages
176,2017-03-07 0:00:00,Dunkin' Donuts,5,5,1,15,500,0.03,0.81,1.6443,2154,Coffee Beverages
177,2017-03-07 0:00:00,Eight O'Clock Coffee,5,5,1,15,500,0.03,0.842,1.70926,2154,Coffee Beverages
178,2017-03-07 0:00:00,Folgers,5,5,1,11,500,0.022,0.862,1.742964,2154,Coffee Beverages
179,2017-03-07 0:00:00,Four Sigma Foods,5,5,1,5,500,0.01,0.66,1.3266,2154,Coffee Beverages
180,2017-03-07 0:00:00,Fusionroaster75,5,5,1,5,500,0.01,0.504,1.01304,2154,Coffee Beverages
181,2017-03-07 0:00:00,Gevalia K-Cup Coffee,5,5,1,5,500,0.01,0.47,0.9447,2154,Coffee Beverages
182,2017-03-07 0:00:00,Gevalia Roast & Ground Coffee,4,5,0.8,4,400,0.01,0.245,0.44345,2154,Coffee Beverages
183,2017-03-07 0:00:00,Green Mountain Coffee,5,5,1,47,500,0.094,0.948,1.985112,2154,Coffee Beverages
184,2017-03-07 0:00:00,Grove Square Cappuccino,5,5,1,12,500,0.024,0.71,1.43704,2154,Coffee Beverages
185,2017-03-07 0:00:00,Illy,2,5,0.4,2,200,0.01,0.08,0.1128,2154,Coffee Beverages
186,2017-03-07 0:00:00,Kicking Horse Coffee,5,5,1,5,500,0.01,0.432,0.86832,2154,Coffee Beverages
187,2017-03-07 0:00:00,Lavazza,5,5,1,10,500,0.02,0.896,1.80992,2154,Coffee Beverages
188,2017-03-07 0:00:00,MAXWELL HOUSE,5,5,1,5,500,0.01,0.45,0.9045,2154,Coffee Beverages
189,2017-03-07 0:00:00,McCafe Coffee,5,5,1,5,500,0.01,0.674,1.35474,2154,Coffee Beverages
190,2017-03-07 0:00:00,McCafe K-Cup Coffee,1,5,0.2,1,100,0.01,0.07,0.0847,2154,Coffee Beverages
191,2017-03-07 0:00:00,NO DATA,5,5,1,17,500,0.034,0.536,1.090224,2154,Coffee Beverages
192,2017-03-07 0:00:00,NescafŽ,2,5,0.4,2,200,0.01,0.74,1.0434,2154,Coffee Beverages
193,2017-03-07 0:00:00,Nespresso,5,5,1,81,500,0.162,0.914,1.976068,2154,Coffee Beverages
194,2017-03-07 0:00:00,Nespresso OriginalLine,5,5,1,5,500,0.01,0.99,1.9899,2154,Coffee Beverages
195,2017-03-07 0:00:00,Newman's Own,5,5,1,5,500,0.01,0.542,1.08942,2154,Coffee Beverages
196,2017-03-07 0:00:00,Peet's Coffee,5,5,1,18,500,0.036,0.674,1.372264,2154,Coffee Beverages
197,2017-03-07 0:00:00,Revival Roaster,4,5,0.8,4,400,0.01,0.175,0.31675,2154,Coffee Beverages
198,2017-03-07 0:00:00,San Francisco Bay Coffee,5,5,1,45,500,0.09,0.978,2.04402,2154,Coffee Beverages
199,2017-03-07 0:00:00,Starbucks,5,5,1,45,500,0.09,0.916,1.91444,2154,Coffee Beverages
200,2017-03-07 0:00:00,Tassimo,1,5,0.2,1,100,0.01,0.08,0.0968,2154,Coffee Beverages
201,2017-03-07 0:00:00,Taster's Choice,1,5,0.2,1,100,0.01,0.23,0.2783,2154,Coffee Beverages
202,2017-03-07 0:00:00,The Original Donut Shop,5,5,1,6,500,0.012,1,2.012,2154,Coffee Beverages
203,2017-03-07 0:00:00,Tim Hortons,5,5,1,5,500,0.01,0.142,0.28542,2154,Coffee Beverages
204,2017-03-07 0:00:00,Tully's Coffee,5,5,1,5,500,0.01,0.392,0.78792,2154,Coffee Beverages
205,2017-03-07 0:00:00,Twinings,5,5,1,18,500,0.036,0.92,1.87312,2154,Coffee Beverages
206,2017-03-07 0:00:00,Two Rivers LLC,5,5,1,10,500,0.02,0.802,1.62004,2154,Coffee Beverages
207,2017-03-07 0:00:00,Victor Allen,3,5,0.6,3,300,0.01,0.103333333,0.166366667,2154,Coffee Beverages
208,2017-03-08 0:00:00,Barista Prima,2,6,0.333333333,2,200,0.01,0.155,0.208216667,2154,Coffee Beverages
209,2017-03-08 0:00:00,Barrie House,2,6,0.333333333,2,200,0.01,0.705,0.94705,2154,Coffee Beverages
210,2017-03-08 0:00:00,Beantown Roasters,6,6,1,12,600,0.02,0.483333333,0.976333333,2154,Coffee Beverages
211,2017-03-08 0:00:00,Bestpresso,6,6,1,6,600,0.01,0.625,1.25625,2154,Coffee Beverages
212,2017-03-08 0:00:00,BulletProof,6,6,1,6,600,0.01,0.296666667,0.5963,2154,Coffee Beverages
213,2017-03-08 0:00:00,Cafe Don Pablo,6,6,1,7,600,0.011666667,0.583333333,1.173472222,2154,Coffee Beverages
214,2017-03-08 0:00:00,CafŽ Escapes,6,6,1,6,600,0.01,0.69,1.3869,2154,Coffee Beverages
215,2017-03-08 0:00:00,Caribou Coffee,6,6,1,6,600,0.01,0.443333333,0.8911,2154,Coffee Beverages
216,2017-03-08 0:00:00,Caza Trail,6,6,1,11,600,0.018333333,0.688333333,1.389286111,2154,Coffee Beverages
217,2017-03-08 0:00:00,Crazy Cups,3,6,0.5,4,300,0.013333333,0.19,0.287533333,2154,Coffee Beverages
218,2017-03-08 0:00:00,Custom Variety Pack,6,6,1,12,600,0.02,0.955,1.9291,2154,Coffee Beverages
219,2017-03-08 0:00:00,Death Wish Coffee Company,6,6,1,18,600,0.03,0.846666667,1.718733333,2154,Coffee Beverages
220,2017-03-08 0:00:00,Donut House Collection,6,6,1,6,600,0.01,0.363333333,0.7303,2154,Coffee Beverages
221,2017-03-08 0:00:00,Dunkin' Donuts,6,6,1,18,600,0.03,0.818333333,1.661216667,2154,Coffee Beverages
222,2017-03-08 0:00:00,Eight O'Clock Coffee,6,6,1,17,600,0.028333333,0.835,1.693658333,2154,Coffee Beverages
223,2017-03-08 0:00:00,Folgers,6,6,1,13,600,0.021666667,0.86,1.738633333,2154,Coffee Beverages
224,2017-03-08 0:00:00,Four Sigma Foods,6,6,1,6,600,0.01,0.665,1.33665,2154,Coffee Beverages
225,2017-03-08 0:00:00,Fusionroaster75,6,6,1,6,600,0.01,0.495,0.99495,2154,Coffee Beverages
226,2017-03-08 0:00:00,Gevalia K-Cup Coffee,6,6,1,6,600,0.01,0.47,0.9447,2154,Coffee Beverages
