study_name,study_id,brand_name,brand_id,diq,study_class,sector,raw_mobile_score,mobile_class,raw_social_score,social_class,raw_digital_mkting_score,digital_mkting_class,raw_site_score,site_class
EU Beverages 2015,KPB2C2R7,Strongbow,AmSE7AbYis,96,Average,Drinks,4.89,Challenged,15.75,Average,15.4,Average,4.76,Challenged
EU Beverages 2015,KPB2C2R7,Magners,ryxGLUY2Pb,96,Average,Drinks,6.84,Gifted,17.91,Average,12.42,Challenged,3.65,Feeble
EU Beverages 2015,KPB2C2R7,Powerade,hGiktURHQF,95,Average,Consumer Packaged Goods,4.19,Challenged,15.77,Average,15.55,Average,4.98,Average
EU Beverages 2015,KPB2C2R7,Tennent's,6jGN7uOMBv,95,Average,Drinks,7.01,Gifted,16.09,Average,14.09,Average,3,Feeble
EU Beverages 2015,KPB2C2R7,Estathͩ,hGyuChEwuJ,94,Average,Drinks,5.9,Average,18.26,Average,12.06,Challenged,3.51,Feeble
EU Beverages 2015,KPB2C2R7,Cruzcampo,tGotGtsr82,92,Average,Drinks,3.87,Feeble,17.76,Average,12.16,Challenged,5.01,Average
EU Beverages 2015,KPB2C2R7,Fanta,y5xnhxxllp,92,Average,Drinks,4.76,Challenged,19.2,Gifted,9.43,Feeble,5.68,Average
EU Beverages 2015,KPB2C2R7,Vita Coco,2pLYhFFdfD,92,Average,Drinks,2.56,Feeble,15.55,Average,15.18,Average,5.93,Gifted
EU Beverages 2015,KPB2C2R7,Irn-Bru,AFyAaetyMj,89,Challenged,Drinks,4.99,Challenged,17.77,Average,11.36,Challenged,3.56,Feeble
EU Beverages 2015,KPB2C2R7,Moretti,ZG2qRpcu0i,88,Challenged,Drinks,3.86,Feeble,16.33,Average,13.11,Average,3.87,Challenged
EU Beverages 2015,KPB2C2R7,Bitburger,RqQvxJCgDl,87,Challenged,Drinks,3.97,Feeble,14.33,Challenged,14.16,Average,4.4,Challenged
EU Beverages 2015,KPB2C2R7,Beck's,1669,85,Challenged,Drinks,6.21,Average,10.44,Feeble,14.6,Average,4.88,Average
EU Beverages 2015,KPB2C2R7,San Miguel,Pptk1P5Zpe,81,Challenged,Drinks,6.01,Average,13.92,Challenged,9.77,Feeble,4.56,Challenged
EU Beverages 2015,KPB2C2R7,Vimto,ooRTbF2TOh,79,Challenged,Drinks,7.24,Gifted,12.28,Challenged,10.14,Feeble,3.72,Feeble
EU Beverages 2015,KPB2C2R7,Leffe,1wQvJMDYC5,78,Challenged,Drinks,6.71,Gifted,12.27,Challenged,9.32,Feeble,4.99,Average
EU Beverages 2015,KPB2C2R7,Dr. Pepper,9CAiCbprhc,77,Challenged,Drinks,5.81,Average,15.33,Average,7.89,Feeble,3.77,Challenged
EU Beverages 2015,KPB2C2R7,Veltins,AscDbRtPi1,77,Challenged,Drinks,7.09,Gifted,9.37,Feeble,12.28,Challenged,4.13,Challenged
EU Beverages 2015,KPB2C2R7,Burn Energy,3MRVkFdMlG,76,Challenged,Drinks,4.13,Challenged,16.69,Average,9.54,Feeble,1.76,Feeble
EU Beverages 2015,KPB2C2R7,Nestea,KA3DYmAsoS,72,Challenged,Drinks,3.3,Feeble,12.46,Challenged,10.53,Challenged,4.36,Challenged
EU Beverages 2015,KPB2C2R7,Peroni Nastro Azzurro,1646,72,Challenged,Drinks,3.47,Feeble,10.2,Feeble,11.07,Challenged,5.8,Average
EU Beverages 2015,KPB2C2R7,Tuborg,iLBjgV7EZK,71,Challenged,Drinks,3.28,Feeble,12.03,Challenged,10.63,Challenged,4.18,Challenged
EU Beverages 2015,KPB2C2R7,Emmi Caffe Latte,NtUxm7x06X,70,Challenged,Drinks,5.79,Average,13.05,Challenged,6.76,Feeble,4.27,Challenged
EU Beverages 2015,KPB2C2R7,Foster's,1680,70,Challenged,Drinks,6.28,Average,10.99,Feeble,8.07,Feeble,4.42,Challenged
EU Beverages 2015,KPB2C2R7,Corona,1555,70,Challenged,Drinks,5.07,Challenged,15.35,Average,6.33,Feeble,3.08,Feeble
EU Beverages 2015,KPB2C2R7,Amstel,1667,68,Feeble,Drinks,4.27,Challenged,10.02,Feeble,10.26,Challenged,4.1,Challenged
EU Beverages 2015,KPB2C2R7,Illy Issimo,udajbdFqA0,68,Feeble,Drinks,2.46,Feeble,11.68,Feeble,10.19,Challenged,4.45,Challenged
EU Beverages 2015,KPB2C2R7,Sinalco,6qH2RLjgX1,67,Feeble,Drinks,6.56,Gifted,10.03,Feeble,8.7,Feeble,3.33,Feeble
EU Beverages 2015,KPB2C2R7,Dark Dog,jkjH6ZyLsd,66,Feeble,Drinks,3.63,Feeble,10.08,Feeble,11.12,Challenged,3.17,Feeble
EU Beverages 2015,KPB2C2R7,5-hour Energy,10GlLuSQKR,66,Feeble,Drinks,2.5,Feeble,12.48,Challenged,9.31,Feeble,3.8,Challenged
EU Beverages 2015,KPB2C2R7,Hoegaarden,1623,66,Feeble,Drinks,5,Challenged,9.46,Feeble,9.11,Feeble,4.43,Challenged
EU Beverages 2015,KPB2C2R7,7-UP,qxcVY5HkwI,63,Feeble,Drinks,0.86,Feeble,12.64,Challenged,8.79,Feeble,4.21,Challenged
EU Beverages 2015,KPB2C2R7,San Benedetto,iYnRTxr3mJ,62,Feeble,Drinks,1.85,Feeble,4.98,Feeble,15.47,Average,4.08,Challenged
EU Beverages 2015,KPB2C2R7,Pfanner,ched2AmDpm,58,Feeble,Drinks,4.08,Challenged,5.65,Feeble,10.61,Challenged,4.11,Challenged
EU Beverages 2015,KPB2C2R7,Oettinger,xmP7Ghb6sK,52,Feeble,Drinks,3.25,Feeble,7.36,Feeble,8.37,Feeble,3.25,Feeble
EU Beverages 2015,KPB2C2R7,John Smith's,yWJ0aK3CjY,40,Feeble,Drinks,5.46,Average,2.2,Feeble,5.43,Feeble,3.78,Challenged
EU Beverages 2015,KPB2C2R7,Aquarius,ChdKNqeqgu,30,Feeble,Drinks,2.57,Feeble,1.99,Feeble,6.3,Feeble,1.81,Feeble
Fashion 2015,TY0VmVR1,Burberry,180,141,Genius,Fashion,15.67,Genius,10.93,Genius,22.07,Genius,24.58,Gifted
Fashion 2015,TY0VmVR1,Kate Spade,262,140,Genius,Fashion,13.7,Gifted,10.5,Gifted,22.71,Genius,25.86,Gifted
Fashion 2015,TY0VmVR1,Ralph Lauren,145,138,Gifted,Fashion,13.55,Gifted,10.29,Gifted,24.27,Genius,23.87,Gifted
Fashion 2015,TY0VmVR1,Tory Burch,230,137,Gifted,Fashion,14.35,Gifted,8.63,Gifted,21.69,Genius,26.56,Gifted
Fashion 2015,TY0VmVR1,Louis Vuitton,433,137,Gifted,Fashion,14.14,Gifted,10.33,Gifted,22.59,Genius,24.05,Gifted
Fashion 2015,TY0VmVR1,Coach,404,136,Gifted,Fashion,14.28,Gifted,8.61,Gifted,22.77,Genius,25.07,Gifted
Fashion 2015,TY0VmVR1,Gucci,441,134,Gifted,Fashion,13.46,Gifted,9.01,Gifted,21.64,Genius,25.29,Gifted
Fashion 2015,TY0VmVR1,Michael Kors,873,132,Gifted,Fashion,11.1,Average,10.75,Gifted,23.71,Genius,23.12,Gifted
Fashion 2015,TY0VmVR1,Calvin Klein,289,129,Gifted,Fashion,11.99,Gifted,10.67,Gifted,22.91,Genius,21.32,Average
Fashion 2015,TY0VmVR1,Hugo Boss,294,128,Gifted,Fashion,12.45,Gifted,9.18,Gifted,19.49,Gifted,25.43,Gifted
Fashion 2015,TY0VmVR1,Jimmy Choo,393,127,Gifted,Fashion,15.29,Genius,10.12,Gifted,15.81,Gifted,25.05,Gifted
Fashion 2015,TY0VmVR1,Tommy Hilfiger,172,126,Gifted,Fashion,12.87,Gifted,9.98,Gifted,20.83,Genius,21.93,Gifted
Fashion 2015,TY0VmVR1,Marc Jacobs,218,124,Gifted,Fashion,12.89,Gifted,9.47,Gifted,18.65,Gifted,23.39,Gifted
Fashion 2015,TY0VmVR1,Diane von Furstenberg,330,123,Gifted,Fashion,14.96,Gifted,8.62,Gifted,17.07,Gifted,23.24,Gifted
Fashion 2015,TY0VmVR1,Cole Haan,402,120,Gifted,Fashion,13.65,Gifted,7.41,Average,18.33,Gifted,22.83,Gifted
Fashion 2015,TY0VmVR1,Hermes,730,119,Gifted,Fashion,11.88,Gifted,8.69,Gifted,19.83,Gifted,21.41,Average
Fashion 2015,TY0VmVR1,Dolce & Gabbana,187,119,Gifted,Fashion,12.83,Gifted,10.4,Gifted,17.2,Gifted,21.4,Average
Fashion 2015,TY0VmVR1,Lacoste,198,118,Gifted,Retail,12.73,Gifted,9.32,Gifted,17.94,Gifted,21.28,Average
Fashion 2015,TY0VmVR1,Vineyard Vines,1265,118,Gifted,Sportswear,12.21,Gifted,8.23,Average,17.2,Gifted,23.79,Gifted
Fashion 2015,TY0VmVR1,Fendi,242,114,Gifted,Fashion,10.66,Average,9.06,Gifted,15.55,Average,24.15,Gifted
Fashion 2015,TY0VmVR1,Bottega Veneta,562,114,Gifted,Fashion,13.08,Gifted,7.88,Average,15.21,Average,22.85,Gifted
Fashion 2015,TY0VmVR1,Tom Ford,171,113,Gifted,Fashion,12.57,Gifted,8.68,Gifted,15.99,Gifted,21.61,Average
Fashion 2015,TY0VmVR1,Stuart Weitzman,457,113,Gifted,Retail,10.5,Average,8.98,Gifted,15.51,Average,23.78,Gifted
Fashion 2015,TY0VmVR1,Versace,1108,113,Gifted,Fashion,10.24,Average,10.04,Gifted,18.24,Gifted,20.08,Average
Fashion 2015,TY0VmVR1,Valentino,293,110,Gifted,Fashion,10.01,Average,10.06,Gifted,15.87,Gifted,21.31,Average
Fashion 2015,TY0VmVR1,Paul Smith,378,109,Average,Fashion,11.82,Average,8.67,Gifted,14.27,Average,21.82,Gifted
Fashion 2015,TY0VmVR1,Chanel,593,109,Average,Fashion,12.33,Gifted,11.51,Genius,23.16,Genius,9.45,Feeble
Fashion 2015,TY0VmVR1,Belstaff,547,108,Average,Fashion,14.4,Gifted,8.1,Average,10.48,Challenged,23.11,Gifted
Fashion 2015,TY0VmVR1,Giorgio Armani,456,108,Average,Fashion,9.85,Average,9.5,Gifted,17.3,Gifted,19.3,Average
Fashion 2015,TY0VmVR1,Rag & Bone,1534,108,Average,Retail,12.39,Gifted,7.27,Average,13.93,Average,22.58,Gifted
Fashion 2015,TY0VmVR1,Christian Louboutin,427,107,Average,Fashion,10.1,Average,8.27,Average,15.41,Average,21.81,Gifted
Fashion 2015,TY0VmVR1,Balenciaga,177,107,Average,Fashion,11.79,Average,5.91,Challenged,16.27,Gifted,21.59,Average
Fashion 2015,TY0VmVR1,Prada,946,106,Average,Fashion,11.64,Average,10.54,Gifted,18.22,Gifted,14.74,Challenged
Fashion 2015,TY0VmVR1,Oscar de la Renta,922,105,Average,Fashion,12.16,Gifted,7.52,Average,14.73,Average,20.21,Average
Fashion 2015,TY0VmVR1,Rebecca Minkoff,mxyyp2v4dy,105,Average,Fashion,10.86,Average,7.95,Average,14.78,Average,21.04,Average
Fashion 2015,TY0VmVR1,Salvatore Ferragamo,988,104,Average,Fashion,10.94,Average,8.14,Average,15.55,Average,19.53,Average
Fashion 2015,TY0VmVR1,Alice + Olivia,i16qA2WJ7G,103,Average,Fashion,12.76,Gifted,6.77,Challenged,14,Average,20.22,Average
Fashion 2015,TY0VmVR1,Bally,532,103,Average,Fashion,12.07,Gifted,7.4,Average,10.63,Challenged,23.31,Gifted
Fashion 2015,TY0VmVR1,Vince,KqikFuTzA8,103,Average,Fashion,12.45,Gifted,4.92,Feeble,13.41,Average,22.62,Gifted
Fashion 2015,TY0VmVR1,Alexander McQueen,245,103,Average,Fashion,11.12,Average,6.63,Challenged,14.93,Average,20.74,Average
Fashion 2015,TY0VmVR1,John Varvatos,777,103,Average,Fashion,12.28,Gifted,6.7,Challenged,13.8,Average,20.8,Average
Fashion 2015,TY0VmVR1,Ermenegildo Zegna,300,102,Average,Fashion,8.89,Challenged,6.99,Average,12.89,Average,24.19,Gifted
Fashion 2015,TY0VmVR1,Stella McCartney,319,102,Average,Fashion,6.87,Feeble,8.55,Gifted,15.33,Average,22.26,Gifted
Fashion 2015,TY0VmVR1,Alexander Wang,k7BvJFHp6K,101,Average,Fashion,10.42,Average,7.07,Average,15.15,Average,20.1,Average
Fashion 2015,TY0VmVR1,La Perla,805,101,Average,Fashion,10.8,Average,7.31,Average,13.4,Average,20.81,Average
Fashion 2015,TY0VmVR1,Moschino,894,101,Average,Fashion,10.07,Average,9,Gifted,13.77,Average,19.66,Average
Fashion 2015,TY0VmVR1,Saint Laurent,210,99,Average,Fashion,10.04,Average,3.58,Feeble,17.49,Gifted,20.23,Average
Fashion 2015,TY0VmVR1,Tod's,1073,97,Average,Fashion,10.51,Average,8.3,Average,12.41,Challenged,19.4,Average
Fashion 2015,TY0VmVR1,Roberto Cavalli,975,96,Average,Fashion,9.47,Challenged,9.19,Gifted,11.68,Challenged,19.44,Average
Fashion 2015,TY0VmVR1,Theory,1064,94,Average,Fashion,12.18,Gifted,4.29,Feeble,13.75,Average,18.75,Average
Fashion 2015,TY0VmVR1,Badgley Mischka,297,94,Average,Fashion,9.08,Challenged,5.9,Challenged,10.73,Challenged,23.07,Gifted
Fashion 2015,TY0VmVR1,Escada,660,93,Average,Fashion,7.57,Challenged,6.47,Challenged,12.54,Challenged,21.7,Gifted
Fashion 2015,TY0VmVR1,Balmain,533,92,Average,Retail,8.15,Challenged,9.12,Gifted,12.57,Challenged,17.86,Average
Fashion 2015,TY0VmVR1,Mulberry,899,91,Average,Fashion,7.76,Challenged,7.27,Average,12.62,Challenged,19.53,Average
Fashion 2015,TY0VmVR1,Dior,1689,91,Average,Fashion,8.05,Challenged,10.97,Genius,17.75,Gifted,10.7,Feeble
Fashion 2015,TY0VmVR1,Lanvin,812,91,Average,Fashion,9.36,Challenged,7.44,Average,8.49,Feeble,21.97,Gifted
Fashion 2015,TY0VmVR1,L.K. Bennett,0IkERXSHwH,89,Challenged,Fashion,8.18,Challenged,6.32,Challenged,8.48,Feeble,23.5,Gifted
Fashion 2015,TY0VmVR1,Missoni,225,87,Challenged,Fashion,11.77,Average,6.7,Challenged,9.81,Feeble,17.11,Challenged
Fashion 2015,TY0VmVR1,Tibi,Rs8fxSWBcD,86,Challenged,Fashion,10.85,Average,4.93,Feeble,12.34,Challenged,16.5,Challenged
Fashion 2015,TY0VmVR1,Vivienne Westwood,379,85,Challenged,Fashion,8.33,Challenged,7.39,Average,12.5,Challenged,15.89,Challenged
Fashion 2015,TY0VmVR1,Etro,668,82,Challenged,Fashion,8.13,Challenged,6.69,Challenged,8.82,Feeble,18.8,Average
Fashion 2015,TY0VmVR1,Miu Miu,xxAmOC1y4g,81,Challenged,Fashion,11.67,Average,7.82,Average,10.89,Challenged,11.89,Feeble
Fashion 2015,TY0VmVR1,Elie Tahari,W4kXfvHMCF,81,Challenged,Fashion,9.28,Challenged,4.94,Feeble,8.09,Feeble,19.69,Average
Fashion 2015,TY0VmVR1,Sergio Rossi,1004,80,Challenged,Fashion,8.76,Challenged,5.18,Feeble,7.08,Feeble,20.42,Average
Fashion 2015,TY0VmVR1,Lancel,810,79,Challenged,Fashion,11.13,Average,6.18,Challenged,5.13,Feeble,18.85,Average
Fashion 2015,TY0VmVR1,Loro Piana,dV5vmE1CDJ,79,Challenged,Fashion,10.88,Average,2.4,Feeble,5.91,Feeble,22.03,Gifted
Fashion 2015,TY0VmVR1,Kenzo,197,78,Challenged,Fashion,7.62,Challenged,6.13,Challenged,8.85,Feeble,18.19,Average
Fashion 2015,TY0VmVR1,Helmut Lang,7zkvY1mBwv,77,Challenged,Fashion,11.08,Average,3.44,Feeble,8.53,Feeble,16.76,Challenged
Fashion 2015,TY0VmVR1,Max Mara,862,75,Challenged,Fashion,8.33,Challenged,7.95,Average,9.65,Feeble,13.11,Feeble
Fashion 2015,TY0VmVR1,Brunello Cucinelli,AxhkjJ8hvH,74,Challenged,Fashion,10.8,Average,3.41,Feeble,5.67,Feeble,18.8,Average
Fashion 2015,TY0VmVR1,Proenza Schouler,vywOuqBaAF,74,Challenged,Fashion,6.5,Feeble,6.2,Challenged,10.42,Challenged,15.54,Challenged
Fashion 2015,TY0VmVR1,Jil Sander,194,74,Challenged,Fashion,8.23,Challenged,4.38,Feeble,7.85,Feeble,18.03,Average
Fashion 2015,TY0VmVR1,Givenchy,110,72,Challenged,Fashion,6.36,Feeble,7.88,Average,10.83,Challenged,12.29,Feeble
Fashion 2015,TY0VmVR1,Chloe,461,68,Feeble,Fashion,7.28,Feeble,7.82,Average,10.33,Challenged,9.89,Feeble
Fashion 2015,TY0VmVR1,Roger Vivier,VS3hbjrcVx,67,Feeble,Fashion,7.9,Challenged,6.71,Challenged,5.87,Feeble,14.4,Challenged
Fashion 2015,TY0VmVR1,Alfred Dunhill,465,64,Feeble,Fashion,9.13,Challenged,6.4,Challenged,8.08,Feeble,9.47,Feeble
Fashion 2015,TY0VmVR1,Emilio Pucci,1306,63,Feeble,Fashion,9.69,Challenged,4.82,Feeble,6.66,Feeble,11.82,Feeble
Fashion 2015,TY0VmVR1,Manolo Blahnik,xXd4bvuRVs,63,Feeble,Fashion,6.36,Feeble,6.72,Challenged,6.94,Feeble,12.83,Feeble
Fashion 2015,TY0VmVR1,Carolina Herrera,183,61,Feeble,Fashion,5.81,Feeble,8.11,Average,9.35,Feeble,8.49,Feeble
Fashion 2015,TY0VmVR1,Paco Rabanne,203,56,Feeble,Fashion,5.65,Feeble,5.86,Challenged,6.73,Feeble,10.95,Feeble
Fashion 2015,TY0VmVR1,Nina Ricci,202,55,Feeble,Fashion,5.52,Feeble,6.1,Challenged,7.41,Feeble,9.33,Feeble
Fashion 2015,TY0VmVR1,Celine,1305,54,Feeble,Fashion,7.23,Feeble,0,Feeble,10.59,Challenged,10.33,Feeble
Fashion 2015,TY0VmVR1,Jean Paul Gaultier,123,41,Feeble,Fashion,5.6,Feeble,6.3,Challenged,6.84,Feeble,2.81,Feeble
Food 2015,xrd0DHAk,Betty Crocker,ZFOANhyJ7T,171,Genius,Food,13.05,Genius,14.28,Genius,19.45,Genius,19.8,Genius
Food 2015,xrd0DHAk,Ghirardelli,jTU6Pyp7NO,157,Genius,Food,12.21,Genius,13.05,Genius,16.25,Genius,19.58,Genius
Food 2015,xrd0DHAk,Kraft,R3IBfFh8h4,151,Genius,Food,9.33,Gifted,10.06,Gifted,18.76,Genius,20.7,Genius
Food 2015,xrd0DHAk,Pillsbury,pRFBWDehM5,150,Genius,Food,9.42,Gifted,12.96,Genius,20.08,Genius,15.87,Gifted
Food 2015,xrd0DHAk,McCormick,R9JEJqW1W1,145,Genius,Food,8.67,Gifted,11.77,Gifted,18.1,Genius,18.14,Genius
Food 2015,xrd0DHAk,Kellogg's,oOXwFlAAhx,141,Genius,Food,9.18,Gifted,11.26,Gifted,16.38,Genius,18.25,Genius
Food 2015,xrd0DHAk,Johnsonville,M2zhlKXFYo,141,Genius,Food,11.46,Genius,12.33,Genius,15.63,Genius,15.52,Gifted
Food 2015,xrd0DHAk,Lindt,1288,135,Gifted,Retail,5.82,Challenged,13.43,Genius,16.1,Genius,17.1,Gifted
Food 2015,xrd0DHAk,Campbell's,FE5VfNLify,134,Gifted,Food,7.43,Average,9.47,Gifted,19.17,Genius,16.15,Gifted
Food 2015,xrd0DHAk,Quaker Oats,0PCg3GKfEp,134,Gifted,Food,8.19,Average,6.95,Challenged,15.59,Genius,21.37,Genius
Food 2015,xrd0DHAk,Smucker's,6iZKOpaJIQ,132,Gifted,Food,11.03,Genius,7.83,Average,12.17,Gifted,20.5,Genius
Food 2015,xrd0DHAk,Clif Bar,9X5ueShIjs,130,Gifted,Food,9.55,Gifted,11.56,Gifted,13.88,Gifted,15.83,Gifted
Food 2015,xrd0DHAk,Hellmann's,mYcLSen8qG,130,Gifted,Food,11.5,Genius,9.28,Average,13.48,Gifted,16.35,Gifted
Food 2015,xrd0DHAk,Philadelphia,rGUO8sm8Vh,129,Gifted,Food,9.56,Gifted,11.9,Genius,14.25,Gifted,14.76,Gifted
Food 2015,xrd0DHAk,Chobani,OHz2TjF9Og,128,Gifted,Food,9.76,Gifted,14.25,Genius,15.13,Genius,10.66,Challenged
Food 2015,xrd0DHAk,Enfamil,Lyp25WcT9o,128,Gifted,Food,10.27,Gifted,6.63,Challenged,11.78,Gifted,21.09,Genius
Food 2015,xrd0DHAk,Similac,APd7Spcl9m,127,Gifted,Food,8.45,Average,6.81,Challenged,16.24,Genius,18.1,Genius
Food 2015,xrd0DHAk,Kashi,tcCAgNlo7O,125,Gifted,Food,9.27,Gifted,6.43,Challenged,13.92,Gifted,18.94,Genius
Food 2015,xrd0DHAk,Schwan's,eUeLQM6omI,124,Gifted,Food,8.28,Average,7.52,Challenged,17.58,Genius,15.06,Gifted
Food 2015,xrd0DHAk,Gerber,J1JmJHv8RU,123,Gifted,Food,7.33,Average,6.75,Challenged,15.76,Genius,18.1,Genius
Food 2015,xrd0DHAk,Ben & Jerry's,BtVMoylL34,122,Gifted,Food,8.3,Average,13.13,Genius,15.63,Genius,10.36,Challenged
Food 2015,xrd0DHAk,Dole,NnH4z31O5p,122,Gifted,Food,9.59,Gifted,10.05,Gifted,12.85,Gifted,14.89,Gifted
Food 2015,xrd0DHAk,Coffee-mate,3TovhMy0Zg,119,Gifted,Food,7.66,Average,9.75,Gifted,11.32,Gifted,17.7,Genius
Food 2015,xrd0DHAk,Hershey's,N1mVyYb0Hg,119,Gifted,Food,6.71,Challenged,6.18,Challenged,18.28,Genius,15.31,Gifted
Food 2015,xrd0DHAk,Hormel,HrXTLGvQV0,117,Gifted,Food,8.32,Average,9.92,Gifted,12.44,Gifted,14.95,Gifted
Food 2015,xrd0DHAk,M&M's,1738,117,Gifted,Food,5.19,Feeble,13.5,Genius,13.1,Gifted,13.81,Gifted
Food 2015,xrd0DHAk,Jif,QtkTbDaToG,116,Gifted,Food,8.64,Gifted,9.4,Gifted,11.59,Gifted,15.48,Gifted
Food 2015,xrd0DHAk,Cheerios,Sm8GZ0Jzpi,115,Gifted,Food,7.21,Average,10.83,Gifted,11.21,Average,15.48,Gifted
Food 2015,xrd0DHAk,Crisco,n8YBG6RNOa,115,Gifted,Food,10.59,Gifted,7.16,Challenged,10.68,Average,16.54,Gifted
Food 2015,xrd0DHAk,Heinz,727,115,Gifted,Food,9.87,Gifted,8.14,Average,9.39,Average,17.62,Genius
Food 2015,xrd0DHAk,Lays,JGsyI93BFU,115,Gifted,Food,9.99,Gifted,12.39,Genius,11.29,Gifted,11.25,Average
Food 2015,xrd0DHAk,International Delight,4P9RlP3pFj,115,Gifted,Food,8.03,Average,11.71,Gifted,10.55,Average,14.48,Gifted
Food 2015,xrd0DHAk,Jell-O,5oAytN7cu1,114,Gifted,Food,7.32,Average,9.34,Gifted,12.72,Gifted,14.89,Gifted
Food 2015,xrd0DHAk,Post,Z6CRY4sEKr,112,Gifted,Food,8.49,Average,7.44,Challenged,12.4,Gifted,15.4,Gifted
Food 2015,xrd0DHAk,Velveeta,Z4zsioOvH0,111,Gifted,Food,7.85,Average,8.46,Average,13.98,Gifted,12.96,Average
Food 2015,xrd0DHAk,Nature Valley,qpfG6eHvG7,111,Gifted,Food,9.24,Gifted,8.58,Average,11,Average,14.59,Gifted
Food 2015,xrd0DHAk,Jimmy Dean,Q6a49RYY7r,111,Gifted,Food,9.02,Gifted,10.05,Gifted,11.92,Gifted,12.1,Average
Food 2015,xrd0DHAk,Doritos,1737,110,Gifted,Food,8.99,Gifted,11.9,Genius,12.21,Gifted,9.95,Challenged
Food 2015,xrd0DHAk,Spam,kBdFRCa2t3,110,Gifted,Food,8.13,Average,10.3,Gifted,9.82,Average,14.7,Gifted
Food 2015,xrd0DHAk,Reese's,oqjYtvWjgx,110,Gifted,Food,7.46,Average,7.18,Challenged,13.88,Gifted,14.5,Gifted
Food 2015,xrd0DHAk,Ragu,MQYmzpvUPe,109,Average,Food,9.81,Gifted,7.48,Challenged,11.7,Gifted,13.53,Average
Food 2015,xrd0DHAk,Bumble Bee,5yNdKxs7y6,108,Average,Food,9.26,Gifted,7.15,Challenged,7.66,Challenged,17.85,Genius
Food 2015,xrd0DHAk,Horizon Organic,gt5MXoTOeW,108,Average,Food,10.3,Gifted,10.01,Gifted,10.28,Average,11.64,Average
Food 2015,xrd0DHAk,Oreo,1740,108,Average,Food,8.47,Average,13.51,Genius,8.27,Challenged,11.97,Average
Food 2015,xrd0DHAk,Tyson,ZfZEGXasPY,107,Average,Food,8.63,Gifted,9.93,Gifted,11.54,Gifted,11.65,Average
Food 2015,xrd0DHAk,Healthy Choice,3usxjwK17C,106,Average,Food,9.91,Gifted,4.49,Feeble,12.07,Gifted,14.87,Gifted
Food 2015,xrd0DHAk,StarKist,4jplBuO6Lp,103,Average,Food,7.64,Average,8.42,Average,10.4,Average,13.88,Gifted
Food 2015,xrd0DHAk,Chicken of the Sea,PIf5zpEOj9,103,Average,Food,9.47,Gifted,8.38,Average,8.65,Challenged,13.74,Gifted
Food 2015,xrd0DHAk,Sargento,z88YebAAfj,103,Average,Food,8.74,Gifted,9.98,Gifted,9.86,Average,11.56,Average
Food 2015,xrd0DHAk,Jack Link's,rnjote7e0V,102,Average,Food,8.44,Average,11.46,Gifted,6.83,Feeble,13.03,Average
Food 2015,xrd0DHAk,Girl Scout Cookies,VZztHMaPDt,101,Average,Food,6.75,Challenged,12.57,Genius,10.02,Average,10.02,Challenged
Food 2015,xrd0DHAk,Progresso,CHSxx1vSLp,100,Average,Food,8.96,Gifted,7.09,Challenged,8.71,Challenged,14.04,Gifted
Food 2015,xrd0DHAk,Wonderful Pistachios,1746,99,Average,Consumer Packaged Goods,9.97,Gifted,10.07,Gifted,8.31,Challenged,10.32,Challenged
Food 2015,xrd0DHAk,Ore-Ida,Qwrl6KTngH,98,Average,Food,8.7,Gifted,6.92,Challenged,7.74,Challenged,14.72,Gifted
Food 2015,xrd0DHAk,Hunt's,eEGvTXbxQn,97,Average,Food,4.89,Feeble,6.42,Challenged,13.5,Gifted,13.06,Average
Food 2015,xrd0DHAk,Cheez-It,U9fad5CnBO,97,Average,Food,7.74,Average,7.93,Average,10.34,Average,11.67,Average
Food 2015,xrd0DHAk,Pringles,dsgklcD4Yv,96,Average,Food,6.91,Challenged,10.24,Gifted,8.2,Challenged,11.94,Average
Food 2015,xrd0DHAk,Green Giant,CXotzJFJAw,96,Average,Food,8.99,Gifted,6.76,Challenged,8.23,Challenged,13.34,Average
Food 2015,xrd0DHAk,Stouffer's,Lh5MsCSioZ,96,Average,Food,10.11,Gifted,6.84,Challenged,9.32,Average,11.21,Average
Food 2015,xrd0DHAk,Prego,ijT7flSPv5,95,Average,Food,10.88,Gifted,1.96,Feeble,8.62,Challenged,15.77,Gifted
Food 2015,xrd0DHAk,Cheetos,dOEHuEdCwE,95,Average,Food,7.91,Average,8.35,Average,10.75,Average,9.91,Challenged
Food 2015,xrd0DHAk,Kisses,jtOTZDOatB,95,Average,Food,8.93,Gifted,6.33,Challenged,8.84,Challenged,13.08,Average
Food 2015,xrd0DHAk,Snyder's,IALKk6QSQM,95,Average,Food,9.93,Gifted,9.68,Gifted,5.77,Feeble,11.59,Average
Food 2015,xrd0DHAk,Goya,KW27RPu6XY,95,Average,Food,6.57,Challenged,8.86,Average,10.55,Average,10.91,Challenged
Food 2015,xrd0DHAk,Tostitos,WLDWUPQCxb,95,Average,Food,8.53,Average,9.49,Gifted,8.37,Challenged,10.6,Challenged
Food 2015,xrd0DHAk,Pepperidge Farm,y5w4rpo967,94,Average,Food,5.13,Feeble,7.38,Challenged,12.13,Gifted,12.16,Average
Food 2015,xrd0DHAk,Haagen-Dazs,uFi9bPWKJL,94,Average,Food,10.08,Gifted,9.47,Gifted,9.42,Average,7.74,Feeble
