,date,brand,days_visible_365,days_measured_365,visibility_365,appearances_365,opportunities_365,share_365,avg_normalized_inverted_rank_365,days_visible_90,days_measured_90,visibility_90,appearances_90,opportunities_90,share_90,avg_normalized_inverted_rank_90,days_visible_30,days_measured_30,visibility_30,appearances_30,opportunities_30,share_30,avg_normalized_inverted_rank_30,days_visible_14,days_measured_14,visibility_14,appearances_14,opportunities_14,share_14,avg_normalized_inverted_rank_14,days_visible_7,days_measured_7,visibility_7,appearances_7,opportunities_7,share_7,avg_normalized_inverted_rank_7,days_visible_1,days_measured_1,visibility_1,appearances_1,opportunities_1,share_1,avg_normalized_inverted_rank_1,score_1,score_7,score_14,score_30,score_90,score_365,methodology,url_id,category
47,2017-03-04 0:00:00,Nestle,2,2,1,2,200,0.01,0.26,2,2,1,2,200,0.01,0.26,2,2,1,2,200,0.01,0.26,2,2,1,2,200,0.01,0.26,2,2,1,2,200,0.01,0.26,1,1,1,1,100,0.01,0.3,0.603,0.5226,0.5226,0.5226,0.5226,0.5226,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
48,2017-03-04 0:00:00,Nestle Pure Life,2,2,1,4,200,0.02,0.99,2,2,1,4,200,0.02,0.99,2,2,1,4,200,0.02,0.99,2,2,1,4,200,0.02,0.99,2,2,1,4,200,0.02,0.99,1,1,1,2,100,0.02,0.98,1.9796,1.9998,1.9998,1.9998,1.9998,1.9998,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
49,2017-03-04 0:00:00,Nestle Pure Life Exotics Sparkling Water,1,2,0.5,1,100,0.01,0.09,1,2,0.5,1,100,0.01,0.09,1,2,0.5,1,100,0.01,0.09,1,2,0.5,1,100,0.01,0.09,1,2,0.5,1,100,0.01,0.09,,,,,,,,,0.1359,0.1359,0.1359,0.1359,0.1359,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
50,2017-03-04 0:00:00,Nestle Pure Life Splash,2,2,1,4,200,0.02,0.52,2,2,1,4,200,0.02,0.52,2,2,1,4,200,0.02,0.52,2,2,1,4,200,0.02,0.52,2,2,1,4,200,0.02,0.52,1,1,1,2,100,0.02,0.58,1.1716,1.0504,1.0504,1.0504,1.0504,1.0504,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
51,2017-03-04 0:00:00,Perrier,2,2,1,15,200,0.075,0.93,2,2,1,15,200,0.075,0.93,2,2,1,15,200,0.075,0.93,2,2,1,15,200,0.075,0.93,2,2,1,15,200,0.075,0.93,1,1,1,8,100,0.08,0.93,1.9344,1.92975,1.92975,1.92975,1.92975,1.92975,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
52,2017-03-04 0:00:00,Poland Spring,2,2,1,6,200,0.03,0.405,2,2,1,6,200,0.03,0.405,2,2,1,6,200,0.03,0.405,2,2,1,6,200,0.03,0.405,2,2,1,6,200,0.03,0.405,1,1,1,3,100,0.03,0.4,0.812,0.82215,0.82215,0.82215,0.82215,0.82215,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
53,2017-03-04 0:00:00,Powerade,2,2,1,5,200,0.025,0.425,2,2,1,5,200,0.025,0.425,2,2,1,5,200,0.025,0.425,2,2,1,5,200,0.025,0.425,2,2,1,5,200,0.025,0.425,1,1,1,2,100,0.02,0.54,1.0908,0.860625,0.860625,0.860625,0.860625,0.860625,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
54,2017-03-04 0:00:00,Propel,2,2,1,12,200,0.06,0.635,2,2,1,12,200,0.06,0.635,2,2,1,12,200,0.06,0.635,2,2,1,12,200,0.06,0.635,2,2,1,12,200,0.06,0.635,1,1,1,6,100,0.06,0.61,1.2566,1.3081,1.3081,1.3081,1.3081,1.3081,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
55,2017-03-04 0:00:00,Quaker Gatorade,2,2,1,2,200,0.01,0.49,2,2,1,2,200,0.01,0.49,2,2,1,2,200,0.01,0.49,2,2,1,2,200,0.01,0.49,2,2,1,2,200,0.01,0.49,1,1,1,1,100,0.01,0.42,0.8442,0.9849,0.9849,0.9849,0.9849,0.9849,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
56,2017-03-04 0:00:00,San Pellegrino,2,2,1,6,200,0.03,0.905,2,2,1,6,200,0.03,0.905,2,2,1,6,200,0.03,0.905,2,2,1,6,200,0.03,0.905,2,2,1,6,200,0.03,0.905,1,1,1,3,100,0.03,0.9,1.827,1.83715,1.83715,1.83715,1.83715,1.83715,Rank * (Real Estate * Visibility + 1),2161,Drinking Water
