,date,brand,days_visible_365,days_measured_365,visibility_365,appearances_365,opportunities_365,share_365,avg_normalized_inverted_rank_365,days_visible_90,days_measured_90,visibility_90,appearances_90,opportunities_90,share_90,avg_normalized_inverted_rank_90,days_visible_30,days_measured_30,visibility_30,appearances_30,opportunities_30,share_30,avg_normalized_inverted_rank_30,days_visible_14,days_measured_14,visibility_14,appearances_14,opportunities_14,share_14,avg_normalized_inverted_rank_14,days_visible_7,days_measured_7,visibility_7,appearances_7,opportunities_7,share_7,avg_normalized_inverted_rank_7,days_visible_1,days_measured_1,visibility_1,appearances_1,opportunities_1,share_1,avg_normalized_inverted_rank_1,score_1,score_7,score_14,score_30,score_90,score_365,methodology,url_id,category
49,2017-03-04 0:00:00,Death Wish Coffee Company,2,2,1,6,200,0.03,0.825,2,2,1,6,200,0.03,0.825,2,2,1,6,200,0.03,0.825,2,2,1,6,200,0.03,0.825,2,2,1,6,200,0.03,0.825,1,1,1,3,100,0.03,0.86,1.7458,1.67475,1.67475,1.67475,1.67475,1.67475,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
50,2017-03-04 0:00:00,Donut House Collection,2,2,1,2,200,0.01,0.375,2,2,1,2,200,0.01,0.375,2,2,1,2,200,0.01,0.375,2,2,1,2,200,0.01,0.375,2,2,1,2,200,0.01,0.375,1,1,1,1,100,0.01,0.34,0.6834,0.75375,0.75375,0.75375,0.75375,0.75375,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
51,2017-03-04 0:00:00,Dunkin' Donuts,2,2,1,6,200,0.03,0.77,2,2,1,6,200,0.03,0.77,2,2,1,6,200,0.03,0.77,2,2,1,6,200,0.03,0.77,2,2,1,6,200,0.03,0.77,1,1,1,3,100,0.03,0.74,1.5022,1.5631,1.5631,1.5631,1.5631,1.5631,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
52,2017-03-04 0:00:00,Eight O'Clock Coffee,2,2,1,6,200,0.03,0.86,2,2,1,6,200,0.03,0.86,2,2,1,6,200,0.03,0.86,2,2,1,6,200,0.03,0.86,2,2,1,6,200,0.03,0.86,1,1,1,3,100,0.03,0.87,1.7661,1.7458,1.7458,1.7458,1.7458,1.7458,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
53,2017-03-04 0:00:00,Folgers,2,2,1,5,200,0.025,0.9,2,2,1,5,200,0.025,0.9,2,2,1,5,200,0.025,0.9,2,2,1,5,200,0.025,0.9,2,2,1,5,200,0.025,0.9,1,1,1,3,100,0.03,0.89,1.8067,1.8225,1.8225,1.8225,1.8225,1.8225,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
54,2017-03-04 0:00:00,Four Sigma Foods,2,2,1,2,200,0.01,0.7,2,2,1,2,200,0.01,0.7,2,2,1,2,200,0.01,0.7,2,2,1,2,200,0.01,0.7,2,2,1,2,200,0.01,0.7,1,1,1,1,100,0.01,0.68,1.3668,1.407,1.407,1.407,1.407,1.407,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
55,2017-03-04 0:00:00,Fusionroaster75,2,2,1,2,200,0.01,0.615,2,2,1,2,200,0.01,0.615,2,2,1,2,200,0.01,0.615,2,2,1,2,200,0.01,0.615,2,2,1,2,200,0.01,0.615,1,1,1,1,100,0.01,0.6,1.206,1.23615,1.23615,1.23615,1.23615,1.23615,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
56,2017-03-04 0:00:00,Gevalia K-Cup Coffee,2,2,1,2,200,0.01,0.39,2,2,1,2,200,0.01,0.39,2,2,1,2,200,0.01,0.39,2,2,1,2,200,0.01,0.39,2,2,1,2,200,0.01,0.39,1,1,1,1,100,0.01,0.41,0.8241,0.7839,0.7839,0.7839,0.7839,0.7839,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
57,2017-03-04 0:00:00,Gevalia Roast & Ground Coffee,1,2,0.5,1,100,0.01,0.1,1,2,0.5,1,100,0.01,0.1,1,2,0.5,1,100,0.01,0.1,1,2,0.5,1,100,0.01,0.1,1,2,0.5,1,100,0.01,0.1,1,1,1,1,100,0.01,0.1,0.201,0.151,0.151,0.151,0.151,0.151,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
58,2017-03-04 0:00:00,Green Mountain Coffee,2,2,1,20,200,0.1,0.95,2,2,1,20,200,0.1,0.95,2,2,1,20,200,0.1,0.95,2,2,1,20,200,0.1,0.95,2,2,1,20,200,0.1,0.95,1,1,1,9,100,0.09,0.95,1.9855,1.995,1.995,1.995,1.995,1.995,Rank * (Real Estate * Visibility + 1),2154,Coffee Beverages
